name,East Anglia 3 (EA 3),Hornsea 3,The East Anglia Array - Norfolk Vanguard,Hornsea 2 - Optimus and Breesea,Dogger Bank C (was Teesside A),Inch Cape,Triton Knoll ,MacColl Offshore Windfarm (Moray East),Telford Offshore Windfarm (Moray East),Stevenson Offshore Windfarm (Moray East),Seagreen Phase 1 (Alpha),Dogger Bank A & B (was Creyke Beck A & B),Forth of Firth (Methil),Kincardine Offshore Windfarm,Moray Firth 2 (West),Dounreay Trì Floating Wind Demonstration,Neart na Gaoithe (Resubmission),The East Anglia Array - Norfolk Boreas,Sofia (Teesside B)
2014-01-01 00:00:00,1308.6418724060059,2395.196430751256,1638.6519159589493,1396.8057670593264,1197.3476747785296,726.83310546875,856.0339083453588,300.69554553713124,312.78898851667134,288.589525440761,524.7039341926575,2229.446705409459,8.658429341112136,50.0,759.44611958095,10.0,361.69818469456266,1702.0368432998657,1396.9056205749514
2014-01-01 01:00:00,1364.6555709838867,2395.968952723912,1726.5645479474751,1397.36181640625,1198.1433138166158,707.8359603881835,856.5839645086016,287.1061186858586,308.2809721347264,275.7881671360561,523.9556064605713,2205.3539167131694,9.257408566853524,50.0,725.7583345685687,10.0,347.484929221017,1782.7315306663513,1397.833866119385
2014-01-01 02:00:00,1399.8212356567383,2398.1541268484934,1796.1073134286062,1397.7941665649416,1198.612302507673,710.0736190795898,857.0,285.0897885867527,306.1303475924901,265.4192082541329,523.6304726600647,2311.0986982073105,10.917022518470764,50.0,698.4716006687709,10.0,352.90434019906183,1800.0,1398.3810195922852
2014-01-01 03:00:00,1400.0,2400.0,1798.7344878060476,1398.990936279297,1199.1617431640625,658.2581634521484,857.0,283.93633571352274,305.30007678713116,256.5950539452689,504.94675827026373,2338.3365522112167,10.669868197896959,50.0,675.2501419612339,10.0,335.89018412998746,1800.0,1399.0220336914062
2014-01-01 04:00:00,1400.0,2400.0,1798.438386644636,1399.4419593811037,1198.8373260498047,590.3463287353514,856.1717703219824,271.28832731928145,299.6472428389958,233.1708792277745,453.216962814331,2371.0238080705917,9.975272559157371,45.80148100852966,613.6075769151961,9.63159453868866,319.80730482510154,1800.0,1398.6435470581055
2014-01-01 05:00:00,1398.5987739562988,2400.0,1796.1253673008512,1399.9672012329102,1198.95715876988,593.7869415283203,855.1613203539168,248.19601372310095,279.99854088510784,191.79536578655242,432.5637817382812,2387.2703901018417,10.997844202306746,40.59143921661377,504.7246468067169,9.402478814125061,344.7157859802246,1800.0,1398.7833518981934
2014-01-01 06:00:00,1396.847122192383,2396.1654314313614,1763.0625719342913,1397.6882896423342,1198.953679765974,638.9854125976561,854.8635877091546,235.25266313552856,270.43965149606976,173.69943898745944,464.63915348052967,2396.8234797886444,10.163274091535568,46.07123017311096,457.10378680910384,9.459114789962769,370.4614979880197,1800.0,1398.7792930603027
2014-01-01 07:00:00,1400.0,2390.7808881487167,1798.1680935450963,1390.3528213500977,1198.4681265694755,624.3184814453125,855.0601947947912,259.8611099379403,285.7389272281102,201.40930555888585,475.48846721649176,2395.870069231306,9.58820235375786,48.84543418884277,530.0244883128576,9.410614013671875,350.3234727042062,1800.0,1398.2128143310547
2014-01-01 08:00:00,1400.0,2395.858788626535,1800.0,1391.727966308594,1196.6621606009348,624.0692901611328,855.4382212175642,282.9837654181889,303.23225688661853,223.20333740711212,461.0497856140136,2364.7549176897323,9.293760136232377,47.37161874771118,587.3772037029266,9.135594367980957,339.40991674150735,1800.0,1396.105854034424
2014-01-01 09:00:00,1400.0,2400.0,1800.0,1398.175231933594,1198.1794150216238,600.5594329833984,856.6370188822066,281.9206035682133,302.64398994173325,217.13377031598773,456.96399450302124,2352.293217250279,7.662746319515229,46.13909721374512,571.4046587262835,8.464897109985351,322.29503222874234,1800.0,1397.8759841918945
