,IFA2,GridLink,NorthConnect
252,-0.0,-0.0,-7.9739690676945765
253,-0.0,-0.0,-7.973969067694654
254,-0.002766632245387868,-0.006578876134526013,-6.669993126934342
255,-0.002876846996427318,-0.006840959827252746,-5.895869508562589
256,-0.0028768469964255416,-0.00684095982725097,-5.895869508562605
257,-0.002876846996427318,-0.006840959827252746,-5.895869508562589
258,-0.002876846996427318,-0.006840959827252746,-5.895869508562589
259,-0.002876846996427318,-0.006840959827252746,-5.895869508562589
260,-0.0006431331340923663,-0.0015293298320564475,-1.3180502960184
261,-0.0004052812375441306,-0.0009637330967606772,-0.8305917185708549
262,-0.0004048714162649958,-0.0009627585677360884,-0.8297518223979865
263,-0.0,-0.0,0.0
264,-0.0,3.552713678800501e-15,0.0
265,-0.0,-0.0,0.0
266,-0.0,-0.0,0.0
267,-0.0,-0.0,0.0
268,-0.0,-0.0,-0.0
269,0.0,0.0,0.0
270,-0.0,-0.0,0.0
271,-0.0,0.0,-6.217248937900877e-15
272,-0.0,0.0,-1.1102230246251565e-15
273,-0.0,-0.0,-1.0
274,0.0,0.0,-1.0
275,-0.0,-0.0,-1.0
276,0.0,0.0,-1.0
277,0.0,-0.0,-1.0
278,-0.0,-0.0,-1.0
279,-0.0,0.0,-1.0
280,-0.0,0.0,-1.0
281,-0.0,0.0,-1.1301546615271143
282,-0.0,-0.0,-1.130154661527114
283,-0.0,-0.0,-1.130154661527115
284,-0.0,-0.0,-1.1301546615271143
285,-0.0,0.0,-1.130154661527115
286,-0.0,0.0,-1.0
287,0.0,0.0,-1.0
288,-0.0,-0.0,-1.0
289,-0.0,-0.0,-1.0
290,-0.0,-0.0,-1.0
291,-0.0,0.0,-1.0
292,-0.0,0.0,-1.0
293,-0.0,0.0,-1.0
294,-0.0,-0.0,-1.0
295,-0.0,-0.0,-1.0
296,-0.0,-0.0,-30.837306673091085
297,-0.0,-0.0,-30.837306673091085
298,-0.0,0.0,-29.837306673091124
299,-0.0,-3.552713678800501e-15,-29.837306673091106
300,-0.0,-0.0,-26.928158501201317
301,-0.0,-0.0,-21.35685632209555
302,-0.0,-0.0,-21.35685632209558
303,-0.0,-0.0,-21.3568563220956
304,-0.0,-0.0,-61.17655432577668
305,0.0,-1.4210854715202004e-14,-76.47069290722075
306,-1.4210854715202004e-14,-1.7053025658242404e-13,-76.47069290722081
307,-0.0,-0.0,-76.4706929072209
308,-0.0,0.0,-76.47069290722087
309,-0.0,-0.0,-76.47069290722084
310,-0.0,-0.0,-76.47069290722092
311,-0.0,-0.0,-76.4706929072207
312,-0.0,-0.0,-69.01477274285766
313,-0.0,1.4210854715202004e-14,-69.01477274285767
314,-0.0,1.4210854715202004e-14,-69.01477274285766
315,-0.0,-0.0,-69.01477274285784
316,-0.0,-0.0,-69.01477274285774
317,-0.0,0.0,-69.01477274285772
318,-0.0,-0.0,-76.4706929072209
319,0.0,0.0,-76.47069290722095
320,-0.0,-0.0,-76.4706929072209
321,-0.0,0.0,-76.4706929072209
322,0.0,-0.0,-76.47069290722087
323,-0.0,-0.0,-76.4706929072209
324,-1.4210854715202004e-14,-4.263256414560601e-14,-76.47069290722087
325,-0.0,-0.0,-76.4706929072209
326,-0.0,-0.0,-55.05525845582204
327,-0.0,-0.0,-19.999999999999957
328,-0.0,-1.9895196601282805e-13,-19.999999999999872
329,-0.0,-0.0,-39.999999999999886
330,-0.0,0.0,-39.999999999999886
331,0.0,0.0,-39.99999999999997
332,-0.0,-0.0,-39.99999999999997
333,0.0,9.947598300641403e-14,-39.99999999999967
334,-0.0,-0.0,-53.55750809665765
335,0.0,1.4210854715202004e-14,-76.4706929072209
336,-0.0,1.4210854715202004e-14,-61.17655432577666
337,-0.0,0.0,-61.17655432577673
338,1.4210854715202004e-14,-0.0,-61.17655432577671
339,-0.0,0.0,-61.17655432577673
340,-0.0,0.0,-61.176554325776664
341,-0.0,-0.0,-61.17655432577675
342,-5.684341886080802e-14,-0.0,-61.17655432577666
343,-0.0,0.0,-61.176554325776706
344,-0.0,-0.0,-61.17655432577671
345,-0.0,-0.0,-61.17655432577666
346,-0.0,-0.0,-61.17655432577671
347,-0.0,-0.0,-61.176554325776664
348,-0.0,-0.0,-61.17655432577606
349,-0.0,-0.0,-61.176554325776586
350,-0.0,-0.0,-61.17655432577671
351,-0.0,-0.0,-61.17655432577673
352,-0.0,-0.0,-61.176554325776664
353,-0.0,-0.0,-67.78568287689582
354,-0.0,-0.0,-67.78568287689582
355,-0.0,-0.0,-67.785682876896
356,-0.0,-0.0,-61.176554325776706
357,-0.0,0.0,-61.17655432577673
358,-0.0,-0.0,-61.17655432577667
359,-0.0,-0.0,-61.17655432577653
360,-0.0,-0.0,-45.77384177916453
361,-0.0,-0.0,-45.77384177916444
362,0.0,-0.0,-45.77384177916439
363,-0.0,-0.0,-45.773841779164414
364,-0.0,-0.0,-45.77384177916442
365,-0.0,-0.0,-45.77384177916447
366,-0.0,-0.0,-50.71895854703725
367,-0.0,0.0,-50.7189585470373
368,-0.0,0.0,-51.48366547610961
369,-0.0,0.0,-51.483665476109536
370,-0.0,-0.0,-51.483665476109564
371,-0.0,-0.0,-57.79997977000708
372,-0.0,-0.0,-54.41034175912943
373,-0.0,-0.0,-54.410341759129494
374,-0.0,0.0,-54.4103417591295
375,-0.0,0.0,-54.41034175912942
376,-0.0,-0.0,-54.41034175912952
377,-0.0,-0.0,-61.94126125484902
378,-0.0,-0.0,-61.94126125484895
379,-0.0,-0.0,-61.94126125484894
380,-0.0,-0.0,-61.941261254849024
381,-0.0,-0.0,-61.94126125484895
382,-0.0,-0.0,-72.71920160362431
383,-0.0,-0.0,-44.000000000000014
384,-0.0,-0.0,-32.921910370401704
385,-0.0,0.0,-32.92191037040191
386,-0.0,0.0,-32.92191037040191
387,-0.0,0.0,-32.92191037040192
388,-0.0,-0.0,-32.921910370401704
389,-0.0,-0.0,-32.9219103704019
390,-0.0,-0.0,-43.99999999999998
391,0.0,-0.0,-43.99999999999998
392,-0.0,-0.0,-43.99999999999999
393,-0.0,-0.0,-43.99999999999987
394,-0.0,-0.0,-43.99999999999999
395,-0.0,0.0,-43.99999999999999
396,-0.0,-0.0,-39.709984116006325
397,-0.0,-0.0,-39.70998411600634
398,-0.0,-0.0,-39.70998411600609
399,-0.0,-0.0,-31.13120693592972
400,-0.0,-0.0,-31.131206935929605
401,-0.0,-0.0,-34.41181180824906
402,-0.018169686462833567,-0.04320636284113277,-37.23732980217403
403,-0.018169686462833567,-0.04320636284111856,-38.23732980217403
404,-4.836823446474625e-05,-0.00011501659605173131,-1.0529583212033053
405,-0.00022186965679260595,-0.0005275919820846298,-0.9276290180827824
406,-0.0002894107852000616,-0.0006882005047827988,-0.8788404695986356
407,-0.0004043353932985383,-0.0009614839390934549,-0.8286532858876767
408,-0.0004031621747540015,-0.0009586940997525772,-0.8262488676294373
409,-0.0,0.0,0.0
410,-0.0,-0.0,0.0
411,-0.0,0.0,-0.0
412,-0.0,-0.0,8.881784197001252e-16
413,-0.0,-0.0,0.0
414,-0.0,-0.0,0.0
415,-0.0,-1.7763568394002505e-15,0.0
416,0.0,-0.0,0.0
417,-0.0,-0.0,0.0
418,-0.0,0.0,0.0
419,-0.0,0.0,0.0
420,-0.0,-0.0,-8.881784197001252e-16
421,0.0,-0.0,1.7763568394002505e-15
422,-0.0,0.0,-2.220446049250313e-16
423,-0.00021999183265641875,-0.0005231266353060704,-0.8410882014149723
424,-0.0,-0.0,-1.0
425,-0.0,-0.0,-1.0
426,-0.009194608228394685,-0.021864195626633887,-18.84361954748435
427,-0.009194608228405343,-0.021864195626658756,-18.84361954748433
428,-0.00919460822840179,-0.02186419562666586,-18.843619547484227
429,-0.009194608228394685,-0.021864195626644545,-18.843619547484316
430,-0.0004524719836265234,-0.0010759497000663032,-0.9273054059026387
431,-0.00040517609634171947,-0.0009634830776477088,-0.8303762400256873
432,-0.0004036026218852129,-0.0009597414551123506,-0.8297017829764599
433,-0.0003661431687529415,-0.0008706652496908163,-0.8378802129881928
434,-0.0003977060539401833,-0.0009457197902573711,-0.823593721297297
435,-0.00040114490094467214,-0.0009538971504845506,-0.8221146251197335
436,-0.00040114490094467214,-0.0009538971504845506,-0.82211462511975
437,-0.00040114490094467214,-0.0009538971504827742,-0.8221146251197424
438,-0.00040115295092668646,-0.0009539162928291489,-0.8221311229176216
439,-0.0004013778539526669,-0.0009544510979750953,-0.8225920438168877
440,-0.00040137785395444325,-0.0009544510979750953,-0.8225920438168879
441,-0.0003620331282885303,-0.0008608918339536586,-0.8394585133871622
442,-0.0,0.0,-0.8210328289006501
443,-0.0,0.0,-4.440892098500626e-16
444,-0.0,-0.0,0.0
445,-0.0,-0.0,0.0
446,0.0,-0.0,0.0
447,-0.0,0.0,0.0
448,-0.0,-0.0,0.0
449,-3.9448293318145033e-05,-9.380554133819885e-05,-0.08084614511242982
450,-4.733666377987333e-06,-1.1256358636302366e-05,-0.009701273408211808
451,-3.9448293318145033e-05,-9.380554133819885e-05,-0.08084614511243093
452,-3.9448293318145033e-05,-9.38055413364225e-05,-0.08084614511242982
453,-0.0,-0.0,4.440892098500626e-16
454,-0.0,-0.0,0.0
455,-0.0,0.0,0.0
456,-0.0,-0.0,0.0
457,-0.0,0.0,0.0
458,-0.0,-0.0,0.0
459,-0.0,-0.0,0.0
460,-0.0,-0.0,0.0
461,-0.0,-0.0,0.0
462,-0.0,-0.0,-2.220446049250313e-16
463,-0.0,-0.0,0.0
464,-0.0,-0.0,0.0
465,-0.0,-0.0,8.881784197001252e-16
466,-0.0,-0.0,0.0
467,-0.0,-0.0,0.0
468,-0.0,-0.0,0.0
469,0.0,-0.0,0.0
470,0.0,-0.0,4.440892098500626e-16
471,-0.0,-0.0,0.0
472,-0.0,0.0,-0.7647069290722088
473,-0.0,0.0,-0.7647069290722088
474,-0.01915293184659106,-0.045544458047068304,-34.68478214761991
475,-0.019152931846583954,-0.045544458047068304,-38.252413150271366
476,-0.019152931846598165,-0.045544458047110936,-39.25241315027115
477,-0.019152931846612375,-0.045544458047068304,-39.25241315027117
478,-0.0004048714162649958,-0.0009627585677360884,-0.8297518223979865
479,-0.0,-0.0,0.0
480,-0.0,0.0,0.0
481,0.0,0.0,0.0
482,-0.0,-0.0,0.0
483,-0.0,-0.0,0.0
484,-0.0,-0.0,0.0
485,-0.0,-0.0,0.0
486,-0.0,0.0,0.0
487,-0.0,-0.0,0.0
488,-0.0,0.0,0.0
489,-0.0,-0.0,0.0
490,-0.0,0.0,0.0
491,-0.0,-0.0,0.0
492,-0.0,0.0,0.0
493,-0.0,-0.0,0.0
494,-0.0,-0.0,0.0
495,-0.0,-0.0,0.0
496,-0.0,-0.0,0.0
497,-0.0,0.0,-2.220446049250313e-15
498,-3.936060901388316e-05,-9.359703362221694e-05,-0.08066644309442661
499,-3.936060901388316e-05,-9.359703362044058e-05,-0.08066644309442683
500,-3.936060901388316e-05,-9.359703362044058e-05,-0.08066644309442683
501,-0.0,-1.3741036752890068e-07,-0.00011842688929286638
502,-0.0,-0.0,4.440892098500626e-16
503,-0.0,-0.0,0.0
504,-0.0,-0.0,0.0
505,-0.0,0.0,0.0
506,-0.0,0.0,0.0
507,-0.0,-0.0,0.0
508,-0.0,-0.0,0.0
509,-0.0,-0.0,0.0
510,-0.0,0.0,0.0
511,-0.0,-0.0,0.0
512,-0.0,0.0,0.0
513,-0.0,0.0,0.0
514,-0.0,-7.105427357601002e-15,0.0
515,0.0,0.0,0.0
516,-0.0,-0.0,0.0
517,-0.0,-0.0,0.0
518,-0.0,0.0,-4.440892098500626e-16
519,-0.0,-0.0,0.0
520,-0.0,0.0,0.0
521,-1.840889926185696e-05,-4.377519571718835e-05,-0.17345893804855406
522,-5.4714752604212435e-05,-0.00013010821395376126,-0.2265248084070821
523,-0.0,-0.0,-0.25078774744870524
524,-0.0,0.0,-0.250787747448705
525,-0.0,-0.0,-0.25078774744870547
526,-0.0,-0.0,-0.12988362708562384
527,-0.0,0.0,0.0
528,-0.0,0.0,0.0
529,-0.0,0.0,0.0
530,-0.0,0.0,0.0
531,-0.0,-0.0,0.0
532,-0.0,0.0,0.0
533,-0.0,0.0,0.0
534,-0.0,0.0,0.0
535,-0.0,0.0,0.0
536,-0.0,0.0,0.0
537,-0.0,-0.0,-4.440892098500626e-16
538,-0.0,0.0,0.0
539,-0.0,-0.0,0.0
540,-0.0,0.0,0.0
541,-0.0,-0.0,0.0
542,-0.0,-0.0,0.0
543,-0.0,0.0,0.0
544,-0.0,0.0,-4.440892098500626e-16
545,-0.0,0.0,-1.0
546,-0.0,0.0,-1.0
547,-0.0,-0.0,-1.0
548,-0.0,0.0,-1.0
549,-0.0,-0.0,-0.7647069290722088
550,-0.0,-0.0,-0.629460180664073
551,-0.0,0.0,-0.28940913318577965
552,-0.0,-0.0,-0.38679413548318053
553,-0.0,-0.0,-0.3253986831601754
554,-0.0,-0.0,-6.394884621840902e-14
555,-0.0,-0.0,0.0
556,-0.0,-0.0,-7.105427357601002e-15
557,-0.0,3.055333763768431e-13,-7.105427357601002e-15
558,-0.0,-0.0,1.4210854715202004e-14
559,-0.0,-0.0,-7.105427357601002e-15
560,-0.0,-0.0,-27.52944944659952
561,-0.0,-0.0,-61.17655432577674
562,-0.0,-0.0,-61.17655432577665
563,-0.0,1.4210854715202004e-14,-61.94126125484891
564,-0.0,8.526512829121202e-14,-61.94126125484891
565,-0.0,0.0,-79.99999999999987
566,-0.0,-0.0,-80.00000000000003
567,0.0,-0.0,-81.00000000000009
568,-0.0,-4.263256414560601e-14,-80.99999999999989
569,-0.0,-0.0,-81.0000000000002
570,-0.0,-0.0,-80.99999999999997
571,-0.0,0.0,-81.00000000000006
572,-0.0,-0.0,-81.00000000000009
573,-0.0,-0.0,-41.19652312070777
574,-3.321842638825956e-05,-7.899131261623893e-05,-1.068078527465892
575,-0.0,-0.0,-1.0
576,-0.0,-0.0,-1.0
577,-0.0,-0.0,-1.0
578,-0.0,-0.0,-1.0
579,-0.0,0.0,-1.0
580,-0.00026592757250831767,-0.0006323589133323537,-0.8886715303868764
581,-0.00026592757250831767,-0.0006323589133323537,-0.8886715303868773
582,-0.0003031629801810709,-0.0007209023528584879,-0.8730832222144351
583,-0.00040517609634171947,-0.0009634830776477088,-0.8303762400256878
584,-0.00040517609634171947,-0.0009634830776477088,-0.830376240025688
585,-0.00040517609634171947,-0.0009634830776477088,-0.8303762400256878
586,-0.00040517609634171947,-0.0009634830776477088,-0.8303762400256876
587,-0.00040517609634349583,-0.0009634830776512615,-0.8303762400256884
588,-0.00040517609634171947,-0.0009634830776494852,-0.8303762400256882
589,-0.00040517609634171947,-0.0009634830776477088,-0.8303762400256889
590,-0.00040517609634171947,-0.0009634830776477088,-0.8303762400256878
591,-0.00040517609633816676,-0.0009634830776477088,-0.8303762400256876
592,-0.00040517609634171947,-0.0009634830776477088,-0.8303762400256878
593,-0.00040517609634171947,-0.0009634830776494852,-0.8303762400256882
594,-0.00040517609634171947,-0.0009634830776477088,-0.8303762400256876
595,-0.00026592757250831767,-0.0006323589133323537,-0.8886715303868762
596,-0.00026592757250831767,-0.0006323589133323537,-0.8886715303868762
597,-0.0,0.0,-1.0
598,-0.0,0.0,-1.0
599,-0.0,-0.0,-1.0
600,-0.0,-0.0,-1.0
601,-0.0,0.0,-1.0
602,-0.0,0.0,-0.7647069290722088
603,-0.0,0.0,-0.7647069290722088
604,0.0,-0.0,0.0
605,-0.0,0.0,0.0
606,-0.0,0.0,0.0
607,-0.0,-0.0,0.0
608,-0.0,-0.0,0.0
609,-0.0,0.0,0.0
610,-0.0,0.0,0.0
611,-0.0,0.0,0.0
612,-0.0,0.0,0.0
613,-0.0,-0.0,0.0
614,-0.0,-0.0,0.0
615,-0.0,-0.0,0.0
616,-0.0,-0.0,0.0
617,-0.0,-0.0,0.0
618,-0.0,0.0,0.0
619,0.0,-0.0,0.0
620,-0.0,0.0,0.0
621,-0.0,0.0,0.0
622,-0.0,-0.0,0.0
623,-0.0,-0.0,0.0
624,-0.0,0.0,0.0
625,-0.0,-0.0,-0.0
626,-0.0,0.0,0.0
627,-0.0,-0.0,-0.0
628,-0.0,-0.0,-0.0
629,-0.0,-0.0,-0.0
630,-0.0,-0.0,-0.0
631,-0.0,-0.0,0.0
632,-0.0,-0.0,0.0
633,-0.0,0.0,0.0
634,-0.0,0.0,0.0
635,-0.0,-0.0,0.0
636,-0.0,0.0,0.0
637,-0.0,-0.0,0.0
638,-0.0,0.0,0.0
639,-0.0,-0.0,0.0
640,-0.0,-0.0,-6.394884621840902e-14
641,-0.0,-0.0,-20.00000000000003
642,0.0,0.0,-19.999999999999986
643,-0.0,-0.0,-42.82358802804383
644,-0.0,-0.0,-56.000000000000114
645,-0.0,-0.0,-76.47069290722088
646,-0.0,-0.0,-76.47069290722082
647,-0.0,-0.0,-76.47069290722078
648,-0.0,-0.0,-76.4706929072209
649,-0.0,-0.0,-61.17655432577675
650,-0.0,-0.0,-61.17655432577671
651,-0.0,-0.0,-61.17655432577675
652,-0.0,-0.0,-61.17655432577672
653,-0.0,-0.0,-61.17655432577672
654,-0.0,0.0,-61.1765543257767
655,-0.0,-0.0,-67.78568287689578
656,-0.0,-0.0,-67.7856828768958
657,-0.0,-0.0,-67.7856828768958
658,-0.0,-0.0,-67.7856828768958
659,-0.0,-0.0,-61.17655432577682
660,-0.0,0.0,-61.17655432577677
661,-0.0,-0.0,-61.17655432577685
662,-0.0,1.4210854715202004e-14,-61.1765543257769
663,-0.0,-0.0,-61.17655432577666
664,-0.0,-0.0,-76.47069290722095
665,-0.0,-0.0,-76.47069290722092
666,-0.0,-0.0,-76.47069290722081
